run_id,reg_type,reg_value,l1,beta,alpha,temp,travel,eps,peak_fraction,pruning_fraction,correlation,age_cap,peak_age,decay_rate,modularity,modularity_louvain,modularity_leiden,efficiency,rich_club,small_worldness,participation,z_mod,z_eff,z_rc,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,beta0,beta1,std_X,mean_accuracy,fraction_solved,n_tasks_solved,n_tasks_total,mean_speed,switch_rate,entropy,dist_synaptic,dist_network,dist_cognitive,norm_dist_synaptic,norm_dist_network,norm_dist_cognitive,grand_distance,human_syn_peak,human_syn_decay,human_syn_corr,human_net_modularity,human_net_efficiency,human_net_rich_club,human_cog_baseline_stay,human_cog_reward_mod,human_cog_timescale_bal,path
run_2154_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.01,Distance,0.0005,,0.001,0.2,0.01,500,0.0,0.69343689124552,0.0298499783768317,0.959788589624795,15,10.4015533686828,0.0083325295329645,0.3725116114116296,0.3725116114116296,0.3797845313963837,0.5857390817964648,1.0386223667770542,0.2859595565276539,0.4845610966971538,-8.694865251415173,-0.7951551243212001,-4.243897469265536,0.5982978419273088,0.9999948438077984,0.0001428367376089,1.0,7000.0,-0.3983777796817579,-75.05897769548639,0.1724749667205367,0.9627,0.9,18.0,20.0,1011.5,104.36,2.9951,0.728074423776883,9.707915282986338,0.7561315531371655,0.5103717101036306,0.4276036904745676,1.0,1.2013842843077207,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2154_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.01
run_2155_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,Distance,0.0005,,0.001,0.2,0.01,500,-0.01,0.730156418496353,0.0290267618344582,0.988124702743164,9,6.57140776646717,0.016382921501019,0.4054534749444937,0.4054534749444937,0.4071460733518325,0.5633836213578187,1.0432893575418851,0.2103492566471755,0.3505669133205202,-7.104730913895301,-1.8726897742075728,-4.187872178824103,0.7298125921493726,0.9999831236175584,0.0001428367376089,1.0,7000.0,-0.9936719567297086,-73.99422343765991,0.1636843876065926,0.9637,0.95,19.0,20.0,1443.5,97.12,2.9929,0.760439855297504,8.457094166169021,0.730550514746851,0.5330595014804135,0.3725088827755378,0.9844612836213488,1.1798641103172094,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2155_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01
run_2156_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1,Distance,0.0005,,0.001,0.2,0.1,500,0.0,0.760681585672813,0.0443066231990123,0.985492090429537,6,4.56408951403688,0.0427326791980732,0.3855691333981477,0.3855691333981477,0.3910201065853449,0.5815687972348268,1.0174085925540968,0.2559483821437323,0.467565506692819,-8.064566541903218,-0.9961631119394291,-4.498560039235984,0.4839668568092966,0.7784216520600089,0.0001428367376089,1.0,7000.0,0.0641545677033895,-11.960315109883958,0.1742685492868665,0.9633,0.95,19.0,20.0,1436.3,110.86,2.9957,0.781991122256535,9.287982390217186,0.6184243614738524,0.5481666891710927,0.40910694328782116,0.833364467521082,1.0781240864992296,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2156_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1
run_2157_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,Distance,0.0005,,0.001,0.2,0.1,500,-0.01,0.41679536968269,0.0073929219584946,0.947640198921431,3,1.25038610904807,0.361735619281906,0.3605738558930006,0.3605738558930006,0.3650444236773055,0.541925840631162,0.9644272034376188,0.2761670514633402,0.4430346336245918,-9.271111793877818,-2.9069562034807634,-5.134579663617823,0.501426960965481,0.7993635758303522,0.0001999600079984,1.0,5000.0,-0.0057078593585491,-13.348323907549092,0.1643432474274305,0.9673,1.0,20.0,20.0,1137.2,110.2,2.9957,0.512782537499366,10.989441140730195,0.6251850716263678,0.3594545997333796,0.4840509471961248,0.8424749359426168,1.0359908042267876,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2157_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01
run_2158_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0,Distance,0.0005,,0.001,0.2,1.0,500,0.0,0.867215399835643,0.0127216658727849,0.963581546678252,3,2.60164619950693,0.0454517095815338,0.3895268768681284,0.3895268768681284,0.4022380760708914,0.5570170338290606,1.01263709605792,0.2726930868482276,0.3742580126364851,-7.873522590050498,-2.179559707958163,-4.555839877682003,0.4840466051079791,0.0801427640780507,0.1666666666666666,3.0,15.0,0.0638352477994547,-3.060744549273228,0.0525340683998647,0.9619,0.95,19.0,20.0,1303.8,112.08,2.9957,0.893020259069933,9.354064116076376,0.41793532616494744,0.6259968238059952,0.41201763925360074,0.5631932896654287,0.937452526795609,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2158_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0
run_2159_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.001,0.2,1.0,500,-0.01,0.271034243558006,0.0987904166480506,0.988767207686192,12,3.25241092269608,0.0366932736848267,0.3774439017400807,0.3774439017400807,0.393397307311406,0.5383937199975467,1.0066875275569307,0.336341944279753,0.4530945447843034,-8.456779017888561,-3.0772046481837703,-4.6272619824311665,0.4872381443833862,0.0556612059578633,0.375,3.0,5.0,0.0510585119165178,-4.998116015780829,0.0223104386138777,0.9614,1.0,20.0,20.0,1418.5,111.98,2.9957,0.342797275160801,10.11918244021012,0.4326695335002104,0.24029690623536742,0.44571873877006274,0.5830485308480899,0.7722392029424435,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2159_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0_eps-0.01
run_2160_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.0001,Distance,0.0005,,0.003,0.01,0.0001,500,0.0,0.0839602753697621,0.881926945939456,0.95195333419522,54,4.53385486996715,0.0388484362395638,0.4540685633087311,0.4540685633087311,0.4538035072745601,0.6563416450362444,1.201409712842996,0.1512513445413554,0.4048492300778697,-4.758035461999734,2.607893024494458,-2.289702827985818,0.978193595634407,0.5063047416405917,0.3333333333333333,1.0,2.0,-3.803503896102744,-45.20909942589073,0.0847320167697809,0.8642,0.8,16.0,20.0,501.4,39.27,2.6432,0.531216945774842,5.889205933344505,0.25792608044372506,0.37237690570794907,0.2594013356787525,0.3475710920839473,0.5716286179933396,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2160_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.0001
run_2161_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,Distance,0.0005,,0.003,0.01,0.0001,500,-0.01,0.0053333333333333,0.870866244458708,-0.486387810597723,75,0.4,0.761890407911046,0.4219168354699327,0.4219168354699327,0.4340761842425072,0.4458115095643664,0.7674294931902194,0.6945269144502025,0.4022580817183149,-6.310029215967599,-7.539673223975945,-7.499455552397893,0.9975884672248908,0.9985227197423636,0.0043290043290043,1.0,230.0,-6.02507828217301,-13.05687165744487,0.9605025342328516,0.4632,0.1,2.0,20.0,246.7,3.74,0.5973,1.57398352461112,12.365475106646572,0.7476916312867002,1.0,0.5446609942445778,1.0,1.515472071221206,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2161_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.0001_eps-0.01
run_2162_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001,Distance,0.0005,,0.003,0.01,0.001,500,0.0,1.0,0.0,0.979009062287282,9,9.0,0.0,0.38272580160011,0.38272580160011,0.3840105158480745,0.5478659068531091,1.029314791493897,0.1837459515518184,0.2880889256693528,-8.201816807678597,-2.6206446245117703,-4.355631054100107,0.8045797648581046,0.999194291250833,0.0001428367376089,1.0,7000.0,-1.4151678181009515,-41.35981186036038,0.2078238027207773,0.9546,0.9,18.0,20.0,1373.4,88.97,2.9856,1.02077409041126,9.64930562652789,0.7255684497359028,0.7155507749470463,0.42502211609237234,0.9777476477854169,1.2839965628633405,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2162_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001
run_2163_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001_eps-0.01,Distance,0.0005,,0.003,0.01,0.001,500,-0.01,0.0053333333333333,0.661486033615228,-0.589969154837338,75,0.4,0.729474899217417,0.2061460204070659,0.2061460204070659,0.2220208703240619,0.5691928900373218,1.0089166946323276,0.7379530809605181,0.7291620346516163,-16.725486790910793,-1.5926826453075122,-4.600501755309502,0.9977924541523492,0.0369699894307572,0.0140845070422535,1.0,70.0,-6.113663870595149,-24.357609814478582,0.1173041210635365,0.4793,0.1,2.0,20.0,294.5,4.46,0.6747,1.6197758902162,17.419620053324955,0.42619039783404594,1.0,0.7672804721030874,0.5743175011849606,1.3851209026789228,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2163_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001_eps-0.01
run_2164_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01,Distance,0.0005,,0.003,0.01,0.01,500,0.0,1.0,0.0,0.986613857230229,9,9.0,0.0,0.3996023078980973,0.3996023078980973,0.3950750703018146,0.5885124949741211,1.0391373280970917,0.2373428314316316,0.4400320130088566,-7.387172179725858,-0.661476428434897,-4.237715571984184,0.4752914970806093,0.2599407517936287,0.0039840637450199,2.0,500.0,0.0989145819827656,-5.989686339609266,0.0890467658725131,0.9641,1.0,20.0,20.0,1269.2,111.99,2.9957,1.0206460272823,8.542019500523745,0.4287182829548635,0.7154610041818688,0.3762495815070676,0.5777239802451386,0.9935860271961642,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2164_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01
run_2165_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01_eps-0.01,Distance,0.0005,,0.003,0.01,0.01,500,-0.01,0.179464752473708,0.0581566651700601,0.981536574374528,12,2.15357702968449,0.103817283822262,0.3827287466213681,0.3827287466213681,0.3902859241689841,0.5696938083887506,1.02813373816545,0.2600998644413155,0.4455182238430312,-8.201674648768172,-1.5685383481274167,-4.369809109958217,0.6948355504499318,0.2155479907750012,0.0909090909090909,3.0,30.0,-0.8228243893532664,-11.008433903909085,0.0467312516732227,0.9693,1.0,20.0,20.0,1600.2,96.85,2.995,0.326763410115964,9.424596078945061,0.235242190515306,0.2290573531687265,0.4151243544174549,0.31700316974911047,0.5703389433504911,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2165_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01_eps-0.01
run_2166_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.1,Distance,0.0005,,0.003,0.01,0.1,500,0.0,0.781776502341619,0.0401807847567372,0.977639269720899,6,4.69065901404971,0.040096705342097,0.3658012977393778,0.3658012977393778,0.367980662142742,0.5778115644078041,1.0258030569085677,0.2561202936465565,0.4565203923330994,-9.018778322548245,-1.177261979033604,-4.397787972767896,0.4928554421339425,0.0227820836058458,0.0612244897959183,15.0,230.0,0.028580176725817,-4.055966831443497,0.0112380992385393,0.9618,0.95,19.0,20.0,1591.8,111.68,2.9957,0.803181640355551,10.102714845622744,0.4820267148277261,0.5630209961031694,0.4449933920799096,0.6495603368146563,0.9679568131949684,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2166_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.1
run_2167_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.1_eps-0.01,Distance,0.0005,,0.003,0.01,0.1,500,-0.01,0.730156418496353,0.0294726962886608,0.988382226038815,9,6.57140776646717,0.0156191280929681,0.380116447873557,0.380116447873557,0.374433697618861,0.6067490312741429,1.0856597219407176,0.3473151593520933,0.4734105740140025,-8.327772734707072,0.2175258095692985,-3.67923350967517,0.5175909429535415,0.026997315310451,0.054054054054054,20.0,350.0,-0.0703928246671751,-4.682788338535953,0.0115475366324036,0.9658,1.0,20.0,20.0,1733.0,110.43,2.9957,0.760245133890241,9.106913605468977,0.4666978077263398,0.5329230040367825,0.40113142245444794,0.6289037015007077,0.9167514450892393,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2167_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.1_eps-0.01
run_2168_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0,Distance,0.0005,,0.003,0.01,1.0,500,0.0,0.308441270558342,0.135235031449979,0.984014533396313,6,1.85064762335005,0.0649584581715247,0.4141149982980103,0.4141149982980103,0.4190110412476994,0.56784041084319,1.0245890101763866,0.2537166098969554,0.4265871681430298,-6.6866311398519604,-1.6578722305959464,-4.412362100767565,0.4994137723571067,9.584614404811733e-06,0.0002856326763781,2.0,7000.0,0.0023449116460523,-0.0002348397909763,0.081626946956583,0.9645,0.9,18.0,20.0,1068.7,111.41,2.9957,0.34466161664956,8.180985004368916,0.5207224882346861,0.24160378795344667,0.36034712681476205,0.701705246701055,0.82499254263593,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2168_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0
run_2169_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.003,0.01,1.0,500,-0.01,0.685291612120282,0.0618737851317887,0.961989275128414,12,8.22349934544339,0.021286290119476,0.391424245454836,0.391424245454836,0.4015784259497313,0.5665100963385307,1.03347941633386,0.2339077870546737,0.3683885925600188,-7.781934846763135,-1.7219934764075002,-4.305636458439706,0.5018379802096374,0.0092348227731545,0.0069513406156901,7.0,1000.0,-0.0073519539535484,-0.7607658759657745,0.0242787180353961,0.9639,0.95,19.0,20.0,1478.6,111.29,2.9957,0.706841023075179,9.058823146761481,0.5101649409203087,0.495487342965409,0.39901318625022614,0.6874783091091945,0.936667313049898,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2169_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0_eps-0.01
run_2170_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.0001,Distance,0.0005,,0.003,0.03,0.0001,500,0.0,0.0949471278964308,0.792799190526426,0.923705147596385,57,5.41198629009656,0.0243912258115339,0.4431777986295141,0.4431777986295141,0.4431777986295142,0.5502969958129412,1.139292537985749,0.1920513664031251,0.3408655196874693,-5.283742784568008,-2.5034659782313815,-3.0353937749240094,0.9486630173088796,0.9924894117790022,0.0014265335235378,1.0,700.0,-2.916642240541871,-55.24800202879669,0.1412451654467936,0.9068,0.85,17.0,20.0,692.3,55.95,2.8447,0.447937387920491,6.587783776543059,0.7323707669905455,0.3139989034450588,0.2901715324849586,0.9869141843094869,1.0755437865659532,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2170_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.0001
run_2171_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,Distance,0.0005,,0.003,0.03,0.0001,500,-0.01,0.0053333333333333,0.731828298497257,-0.373735972473272,75,0.4,0.306095021895597,0.233889042470811,0.233889042470811,0.2307460762284117,0.5659772459873323,1.00581851760606,0.6909757330764381,0.7483401138660548,-15.386305357956294,-1.747676898057262,-4.637694086831484,0.992008292821536,0.4253400002321217,0.0625,1.0,15.0,-4.821327065605358,-1.879371564796464,2.405482772033825,0.4187,0.1,2.0,20.0,278.7,8.05,0.9121,1.42511825049849,16.164806635135147,0.29202230804214707,0.9989913322785536,0.712009815856702,0.39351783404171536,1.2883314579536034,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2171_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.0001_eps-0.01
run_2172_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.001,Distance,0.0005,,0.003,0.03,0.001,500,0.0,0.179464752473708,0.130754216652681,0.972922262204155,12,2.15357702968449,0.140848069157573,0.3853231143950395,0.3853231143950395,0.3897920540591835,0.5465256059693075,1.027396558993332,0.2764046124105374,0.4003951120864705,-8.076442107598961,-2.6852472144487174,-4.378658640481508,0.8240153406323326,0.998307315519167,0.0001428367376089,1.0,7000.0,-1.543792318452864,-49.82945288288524,0.1599110809978293,0.9396,0.9,18.0,20.0,556.6,87.28,2.9819,0.26346309942602,9.571422110113287,0.7248964407669627,0.18468457098895008,0.42159158769618965,0.9768420747979046,1.0798464227254918,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2172_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.001
run_2173_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.001_eps-0.01,Distance,0.0005,,0.003,0.03,0.001,500,-0.01,0.027462912994155,0.822668252006264,0.075034909284114,75,2.05971847456163,0.0669558938742398,0.2143342807920236,0.2143342807920236,0.2205689678353809,0.5671566555642761,0.9997452692917268,0.7338446756357282,0.7229071918383414,-16.33023185975958,-1.690829279594984,-4.710600916495156,0.9923591554939692,0.7776014002610573,0.25,1.0,3.0,-4.866576959160922,-17.244086216394614,0.3548125257365089,0.4673,0.1,2.0,20.0,344.5,10.33,1.1471,1.03682422399168,17.079963033939137,0.489615906861104,0.726801732068074,0.7523196292494722,0.6597872349962517,1.2367476613097819,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2173_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.001_eps-0.01
run_2174_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.01,Distance,0.0005,,0.003,0.03,0.01,500,0.0,1.0,0.0,0.988652721241684,9,9.0,0.0,0.3759002288691566,0.3759002288691566,0.3898274880748532,0.5902318350086959,1.0583594600933952,0.3320078951381934,0.4430347022642673,-8.531293540587177,-0.5786041267314371,-4.006961841740733,0.5603220959938604,0.9189737077939976,0.0001428367376089,1.0,7000.0,-0.2424693673059389,-17.146485315187658,0.1861363974916365,0.9579,0.9,18.0,20.0,1486.5,106.99,2.9956,1.0206213229813,9.443171893611883,0.6972685745081507,0.7154436867539569,0.4159425616919894,0.9396118434424539,1.252093566743442,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2174_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.01
run_2175_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.01_eps-0.01,Distance,0.0005,,0.003,0.03,0.01,500,-0.01,0.275426180652744,0.0934726680639123,0.995843041445821,9,2.47883562587469,0.0368195678766308,0.3637680364128345,0.3637680364128345,0.359325934241955,0.5511084021356699,1.019755559772294,0.256716722254791,0.4219715840341866,-9.116925734556743,-2.4643561406023786,-4.470385670208538,0.742592156152056,0.9103971297499228,0.0001428367376089,1.0,7000.0,-1.0594852109273445,-18.779279603386904,0.1869433439236624,0.9585,0.9,18.0,20.0,1580.2,94.43,2.9935,0.349529951027685,10.448719255370655,0.6471273482988086,0.24501643377752436,0.46023381787843065,0.8720434892766885,1.0160256232644305,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2175_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.01_eps-0.01
run_2176_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.1,Distance,0.0005,,0.003,0.03,0.1,500,0.0,0.235349442241811,0.278410279690768,0.992471642006806,9,2.1181449801763,0.0876206216371571,0.3686155546308048,0.3686155546308048,0.3648504457990442,0.5712149575750847,1.0278777845824367,0.3047932550893364,0.4790225135458598,-8.882931529509488,-1.495218858223827,-4.372881726672163,0.4822113395220468,0.0859024713629544,0.1304347826086956,3.0,20.0,0.0711846859609116,-3.2681077789709403,0.052766667024517,0.9667,1.0,20.0,20.0,1232.3,112.21,2.9957,0.206998551634461,10.013203612600977,0.4261362305405658,0.14510357916243685,0.44105069867320923,0.5742445074601007,0.7384697162605717,3.24,0.031,1.0,0.5526379427475702,0.6022360537743254,1.3921453943221984,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2176_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.1
