"dataset","subj_id","nseq","ntrialseq","ntrialsubj","event","D","I","H"
"MPI",24,14,2,60,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",24,14,3,61,0,0.0148736716970261,1.22239242133645,1.75
"MPI",24,14,4,62,0,0.00892394016177787,1,1.65774272650489
"MPI",24,14,5,63,0,0.00581755005522628,0.84799690655495,1.57095059445467
"MPI",24,14,6,64,0,0.0443146580682469,3.32192809488736,1.68581570915303
"MPI",24,14,7,65,0,0.0041980303624025,0.874469117916141,1.61400546285422
"MPI",24,14,8,66,1,0.00307359977538463,0.777607578663552,1.54659356429494
"MPI",24,15,0,67,0,0.0780719051126377,2,1.92192809488736
"MPI",24,15,1,68,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",24,15,2,69,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",24,15,3,70,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",24,15,4,71,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",25,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",25,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",25,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",25,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",25,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",25,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",25,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",25,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",25,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",25,0,9,10,1,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",25,1,0,11,0,0.0780719051126377,2,1.92192809488736
"MPI",25,1,1,12,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",25,1,2,13,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",25,1,3,14,0,0.0148736716970261,1.22239242133645,1.75
"MPI",25,1,4,15,1,0.00892394016177786,1,1.65774272650489
"MPI",25,3,0,16,0,0.0780719051126377,2,1.92192809488736
"MPI",25,3,1,17,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",25,3,2,18,0,0.0147718639657485,1,1.66449777920046
"MPI",25,3,3,19,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",25,3,4,20,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",25,3,5,21,1,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",25,4,0,22,0,0.0780719051126377,2,1.92192809488736
"MPI",25,4,1,23,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",25,5,0,24,0,0.0780719051126377,2,1.92192809488736
"MPI",25,5,1,25,0,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",25,5,2,26,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",25,9,0,27,0,0.0780719051126377,2,1.92192809488736
"MPI",25,9,1,28,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",25,10,0,29,0,0.0780719051126377,2,1.92192809488736
"MPI",25,10,1,30,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",25,10,2,31,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",25,10,3,32,0,0.0148736716970261,1.22239242133645,1.75
"MPI",25,10,4,33,0,0.00892394016177786,1,1.65774272650489
"MPI",25,10,5,34,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",25,10,6,35,0,0.00596978852304346,1,1.68581570915303
"MPI",25,10,7,36,1,0.0041980303624025,0.874469117916141,1.61400546285422
"MPI",25,11,0,37,0,0.0780719051126377,2,1.92192809488736
"MPI",25,11,1,38,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",25,11,2,39,0,0.0147718639657485,1,1.66449777920046
"MPI",25,11,3,40,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",25,11,4,41,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",25,12,0,42,0,0.0780719051126377,2,1.92192809488736
"MPI",25,12,1,43,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",25,12,2,44,0,0.0147718639657485,1,1.66449777920046
"MPI",25,12,3,45,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",25,12,4,46,1,0.0522972207799099,3,1.65774272650489
"MPI",25,13,0,47,0,0.0780719051126377,2,1.92192809488736
"MPI",25,13,1,48,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",25,13,2,49,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",25,13,3,50,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",25,13,4,51,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",25,13,5,52,0,0.0479969065549502,3.16992500144231,1.92192809488736
"MPI",25,13,6,53,0,0.00882742847159331,1.32192809488736,1.85855521187031
"MPI",25,13,7,54,0,0.00598632083303802,1.13750352374993,1.79248125036058
"MPI",25,13,8,55,0,0.00427254791507444,1,1.72724860626392
"MPI",25,13,9,56,0,0.0184339033808786,2.70043971814109,1.77832835373141
"MPI",25,13,10,57,0,0.00320836801836342,1,1.72323142879762
"MPI",25,13,11,58,1,0.00247340891981923,0.906890595608519,1.66973671780348
"MPI",25,14,1,59,0,0.0780719051126377,2,1.92192809488736
"MPI",25,14,2,60,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",25,15,1,61,0,0.0780719051126377,2,1.92192809488736
"MPI",25,15,2,62,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",26,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",26,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",26,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",26,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",26,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",26,0,6,7,1,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",26,1,0,8,0,0.0780719051126377,2,1.92192809488736
"MPI",26,1,1,9,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,1,2,10,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",26,1,3,11,0,0.0148736716970261,1.22239242133645,1.75
"MPI",26,1,4,12,0,0.00892394016177786,1,1.65774272650489
"MPI",26,1,5,13,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",26,1,6,14,0,0.00596978852304345,1,1.68581570915303
"MPI",26,1,7,15,0,0.0411357845828078,3.4594316186373,1.79248125036058
"MPI",26,1,8,16,1,0.00427254791507444,1,1.72724860626392
"MPI",26,2,0,17,0,0.0780719051126377,2,1.92192809488736
"MPI",26,2,1,18,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,3,0,19,0,0.0780719051126377,2,1.92192809488736
"MPI",26,3,1,20,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,3,2,21,0,0.0147718639657485,1,1.66449777920046
"MPI",26,3,3,22,1,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",26,4,0,23,0,0.0780719051126377,2,1.92192809488736
"MPI",26,4,1,24,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",26,4,2,25,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",26,5,0,26,0,0.0780719051126377,2,1.92192809488736
"MPI",26,5,1,27,1,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",26,7,0,28,0,0.0780719051126377,2,1.92192809488736
"MPI",26,7,1,29,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,7,2,30,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",26,8,0,31,0,0.0780719051126377,2,1.92192809488736
"MPI",26,8,1,32,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,8,2,33,0,0.0147718639657485,1,1.66449777920046
"MPI",26,8,3,34,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",26,8,4,35,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",26,9,0,36,0,0.0780719051126377,2,1.92192809488736
"MPI",26,9,1,37,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",26,10,0,38,0,0.0780719051126377,2,1.92192809488736
"MPI",26,10,1,39,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",26,10,2,40,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",26,10,3,41,0,0.0148736716970261,1.22239242133645,1.75
"MPI",26,10,4,42,0,0.00892394016177786,1,1.65774272650489
"MPI",26,10,5,43,1,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",26,11,0,44,0,0.0780719051126377,2,1.92192809488736
"MPI",26,11,1,45,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,11,2,46,1,0.0147718639657485,1,1.66449777920046
"MPI",26,12,0,47,0,0.0780719051126377,2,1.92192809488736
"MPI",26,12,1,48,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",26,13,0,49,0,0.0780719051126377,2,1.92192809488736
"MPI",26,13,1,50,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",26,13,2,51,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",26,15,0,52,0,0.0780719051126377,2,1.92192809488736
"MPI",26,15,1,53,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",27,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",27,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",27,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",27,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",27,0,5,6,1,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",27,1,0,7,0,0.0780719051126377,2,1.92192809488736
"MPI",27,1,1,8,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,1,2,9,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",27,2,0,10,0,0.0780719051126377,2,1.92192809488736
"MPI",27,2,1,11,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,3,0,12,0,0.0780719051126377,2,1.92192809488736
"MPI",27,3,1,13,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,3,2,14,0,0.0147718639657485,1,1.66449777920046
"MPI",27,3,3,15,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",27,3,4,16,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",27,4,0,17,0,0.0780719051126377,2,1.92192809488736
"MPI",27,4,1,18,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",27,4,2,19,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",27,4,3,20,0,0.0148736716970261,1.22239242133645,1.75
"MPI",27,4,4,21,0,0.00892394016177786,1,1.65774272650489
"MPI",27,4,5,22,1,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",27,5,0,23,0,0.0780719051126377,2,1.92192809488736
"MPI",27,5,1,24,1,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",27,7,0,25,0,0.0780719051126377,2,1.92192809488736
"MPI",27,7,1,26,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,7,2,27,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",27,8,0,28,0,0.0780719051126377,2,1.92192809488736
"MPI",27,8,1,29,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,8,2,30,0,0.0147718639657485,1,1.66449777920046
"MPI",27,8,3,31,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",27,8,4,32,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",27,8,5,33,1,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",27,9,0,34,0,0.0780719051126377,2,1.92192809488736
"MPI",27,9,1,35,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",27,9,2,36,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",27,9,3,37,1,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",27,10,0,38,0,0.0780719051126377,2,1.92192809488736
"MPI",27,10,1,39,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",27,10,2,40,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",27,10,3,41,1,0.0148736716970261,1.22239242133645,1.75
"MPI",27,11,0,42,0,0.0780719051126377,2,1.92192809488736
"MPI",27,11,1,43,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,11,2,44,0,0.0147718639657485,1,1.66449777920046
"MPI",27,11,3,45,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",27,11,4,46,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",27,12,0,47,0,0.0780719051126377,2,1.92192809488736
"MPI",27,12,1,48,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,12,2,49,0,0.0147718639657485,1,1.66449777920046
"MPI",27,12,3,50,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",27,12,4,51,0,0.0522972207799099,3,1.65774272650489
"MPI",27,12,5,52,1,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",27,13,0,53,0,0.0780719051126377,2,1.92192809488736
"MPI",27,13,1,54,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",27,13,2,55,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",27,13,3,56,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",27,13,4,57,1,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",27,14,0,58,0,0.0780719051126377,2,1.92192809488736
"MPI",27,14,1,59,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",27,15,0,60,0,0.0780719051126377,2,1.92192809488736
"MPI",27,15,1,61,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",28,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",28,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",28,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",28,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",28,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",28,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",28,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",28,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",28,0,9,10,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",28,0,10,11,0,0.000889032116172857,0.347923303420307,1.03892059503159
"MPI",28,0,11,12,0,0.000715834762216514,0.321928094887362,0.993392729010363
"MPI",28,0,12,13,0,0.000584973739729192,0.299560281858908,0.951994081908783
"MPI",28,0,13,14,0,0.000484234433789274,0.280107919192735,0.914182838435214
"MPI",28,0,14,15,0,0.000405407486289974,0.263034405833794,0.879506460812006
"MPI",28,1,0,16,0,0.0780719051126377,2,1.92192809488736
"MPI",28,1,1,17,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,1,2,18,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",28,1,3,19,0,0.0148736716970261,1.22239242133645,1.75
"MPI",28,1,4,20,0,0.00892394016177786,1,1.65774272650489
"MPI",28,1,5,21,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",28,1,6,22,0,0.00596978852304345,1,1.68581570915303
"MPI",28,1,7,23,0,0.0411357845828078,3.4594316186373,1.79248125036058
"MPI",28,1,8,24,0,0.00427254791507444,1,1.72724860626392
"MPI",28,1,9,25,0,0.00316769776485714,0.893084796083488,1.66449777920046
"MPI",28,1,10,26,0,0.0174568265933169,2.8073549220576,1.72323142879762
"MPI",28,1,11,27,0,0.0165710644937353,2.90689059560852,1.78063906222957
"MPI",28,1,12,28,0,0.00249745363088484,1,1.73222166376165
"MPI",28,1,13,29,0,0.00198400283305474,0.917537839808027,1.68497744848673
"MPI",28,1,14,30,0,0.0143599881125936,3.16992500144231,1.74877259474022
"MPI",28,2,0,31,0,0.0780719051126377,2,1.92192809488736
"MPI",28,2,1,32,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,2,2,33,0,0.0147718639657485,1,1.66449777920046
"MPI",28,2,3,34,0,0.0573549220576041,2.8073549220576,1.75
"MPI",28,2,4,35,0,0.00892394016177786,1,1.65774272650489
"MPI",28,2,5,36,0,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",28,2,6,37,0,0.00401892619144097,0.736965594166206,1.49111485005519
"MPI",28,2,7,38,0,0.00289916987773836,0.652076696579693,1.41829583405449
"MPI",28,2,8,39,0,0.038368936426218,3.58496250072116,1.54659356429494
"MPI",28,2,9,40,0,0.00232229701068887,0.700439718141092,1.48383170684469
"MPI",28,2,10,41,0,0.00179972207911885,0.637429920615292,1.42560519901694
"MPI",28,2,11,42,0,0.00142426818659878,0.584962500721156,1.37164076218686
"MPI",28,2,12,43,0,0.0301842175731901,4,1.49606591154385
"MPI",28,2,13,44,0,0.00122509453059963,0.628031222613042,1.44661666762821
"MPI",28,2,14,45,0,0.00100821570710418,0.584962500721156,1.40025823261021
"MPI",28,3,0,46,0,0.0780719051126377,2,1.92192809488736
"MPI",28,3,1,47,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,3,2,48,0,0.0147718639657485,1,1.66449777920046
"MPI",28,3,3,49,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",28,3,4,50,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",28,4,0,51,0,0.0780719051126377,2,1.92192809488736
"MPI",28,4,1,52,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",28,4,2,53,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",28,4,3,54,0,0.0148736716970261,1.22239242133645,1.75
"MPI",28,4,4,55,0,0.00892394016177786,1,1.65774272650489
"MPI",28,4,5,56,0,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",28,4,6,57,1,0.0443146580682469,3.32192809488736,1.68581570915303
"MPI",28,5,0,58,0,0.0780719051126377,2,1.92192809488736
"MPI",28,5,1,59,1,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",28,6,0,60,0,0.0780719051126377,2,1.92192809488736
"MPI",28,6,1,61,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,6,2,62,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",28,6,3,63,0,0.0148736716970261,1.22239242133645,1.75
"MPI",28,6,4,64,0,0.00892394016177786,1,1.65774272650489
"MPI",28,6,5,65,0,0.00581755005522628,0.84799690655495,1.57095059445467
"MPI",28,6,6,66,0,0.00401892619144097,0.736965594166206,1.49111485005519
"MPI",28,6,7,67,0,0.0411357845828078,3.4594316186373,1.61400546285422
"MPI",28,6,8,68,0,0.00307359977538463,0.777607578663552,1.54659356429494
"MPI",28,6,9,69,0,0.00232229701068887,0.700439718141092,1.48383170684469
"MPI",28,6,10,70,0,0.00179972207911885,0.637429920615292,1.42560519901694
"MPI",28,6,11,71,0,0.00142426818659878,0.584962500721156,1.37164076218686
"MPI",28,6,12,72,0,0.0301842175731901,4,1.49606591154385
"MPI",28,6,13,73,0,0.00122509453059963,0.628031222613042,1.44661666762821
"MPI",28,6,14,74,0,0.00100821570710418,0.584962500721156,1.40025823261021
"MPI",28,7,0,75,0,0.0780719051126377,2,1.92192809488736
"MPI",28,7,1,76,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,7,2,77,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",28,7,3,78,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",28,7,4,79,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",28,7,5,80,1,0.00896095399863129,1.16992500144231,1.76096404744368
"MPI",28,8,0,81,0,0.0780719051126377,2,1.92192809488736
"MPI",28,8,1,82,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,9,0,83,0,0.0780719051126377,2,1.92192809488736
"MPI",28,9,1,84,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",28,9,2,85,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",28,9,3,86,0,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",28,9,4,87,1,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",28,10,0,88,0,0.0780719051126377,2,1.92192809488736
"MPI",28,10,1,89,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",28,10,2,90,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",28,10,3,91,0,0.0148736716970261,1.22239242133645,1.75
"MPI",28,10,4,92,0,0.00892394016177786,1,1.65774272650489
"MPI",28,10,5,93,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",28,10,6,94,0,0.00596978852304346,1,1.68581570915303
"MPI",28,10,7,95,0,0.0041980303624025,0.874469117916141,1.61400546285422
"MPI",28,10,8,96,0,0.00307359977538463,0.777607578663552,1.54659356429494
"MPI",28,10,9,97,0,0.00232229701068887,0.700439718141092,1.48383170684469
"MPI",28,10,10,98,0,0.00179972207911885,0.637429920615292,1.42560519901694
"MPI",28,10,11,99,0,0.0165710644937353,2.90689059560852,1.50161447181018
"MPI",28,10,12,100,1,0.00151002705844211,0.678071905112638,1.45166076435777
"MPI",28,11,0,101,0,0.0780719051126377,2,1.92192809488736
"MPI",28,11,1,102,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,11,2,103,0,0.0147718639657485,1,1.66449777920046
"MPI",28,11,3,104,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",28,11,4,105,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",28,12,0,106,0,0.0780719051126377,2,1.92192809488736
"MPI",28,12,1,107,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,12,2,108,0,0.0147718639657485,1,1.66449777920046
"MPI",28,12,3,109,1,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",28,13,0,110,0,0.0780719051126377,2,1.92192809488736
"MPI",28,13,1,111,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",28,13,2,112,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",28,13,3,113,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",28,13,4,114,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",28,13,5,115,0,0.0479969065549502,3.16992500144231,1.92192809488736
"MPI",28,14,0,116,0,0.0780719051126377,2,1.92192809488736
"MPI",28,14,1,117,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",28,15,0,118,0,0.0780719051126377,2,1.92192809488736
"MPI",28,15,1,119,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",28,15,2,120,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",28,15,3,121,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",28,15,4,122,0,0.0145361093482848,1.41503749927884,1.83659166810898
